parcel_id,lat,lon,zip,fortified,roof_age_yrs,roof_material,elevation_ft,flood_zone,tree_density,building_height_ft,roof_pitch_deg,historical_wind_mph,historical_rain_in,roof_area_sqft,damage,runoff_volume_gal
556,29.961671755684492,-90.00930084177925,70122,0,8,shingle,14.120758661082192,X,0.10766608895995766,8.16702468527562,18.1614399723287,100.57905943532153,15.415059677139917,2115.561466187478,1,18285.271555461408
557,29.96174936630421,-90.01493955832062,70113,0,38,tile,13.158063932311064,X,0.7329902227175541,8.104550090872122,21.95414222254147,78.9328996529294,6.4467431849842445,1608.8738657349447,0,5492.490815112545
558,29.971747738744057,-90.09391867078604,70113,1,36,shingle,0.8979936816009477,X,0.009836637776297619,14.837750762185149,27.987074457609776,87.29958780249056,5.313408081777758,1922.3752079430794,0,5727.193875788881
559,29.887200038184524,-90.13032733813489,70114,1,25,shingle,1.326568233610499,X,0.9754411673150467,12.040612522056401,40.24336350424129,74.70353380727003,10.441662044358528,1383.2473690197794,0,8098.415249675208
560,30.083680789546147,-90.17352683614405,70114,0,25,shingle,18.102575405330263,X,0.33411440644531265,13.213797627937543,21.432744655078963,62.079513900069536,6.1919652190061605,2263.862751100154,0,7859.7577042236135
561,29.921603014218732,-90.02986895931241,70116,0,19,shingle,4.336887007213512,A,0.42723867368249735,20.323467983448236,25.077151358949834,84.9689390678182,16.365008367531537,1702.6800126590374,0,15623.553747318632
562,29.97752054064069,-90.03819239046528,70115,0,17,shingle,9.572457730917028,X,0.565550305315956,27.525256379326457,18.86325473487183,61.96228806270483,10.973793291728738,2493.821753439577,0,15344.499959151026
563,29.87922998805471,-90.03200400191385,70125,0,21,shingle,4.679194199468348,X,0.0744020670755483,15.46559213960914,30.97575253986584,52.04156199567999,13.228195062890062,1575.5505020602418,0,11685.935231265743
564,30.000881803300235,-90.09862447526031,70116,0,18,shingle,17.655828548046067,X,0.48139279132377855,36.67741593106351,29.190895086589872,89.14317082230512,12.249958858863707,2987.568577721233,1,20520.269926982262
565,29.93123013707293,-89.97124220631123,70130,0,34,metal,12.771245655342371,A,0.9225689934166417,33.004803851596606,22.215812400001322,64.79130257907481,5.2413364580357635,2328.5331987639183,0,7223.3078675770885
566,29.957878989268544,-90.15455468373123,70122,1,25,shingle,-1.9713665592365004,X,0.9346863712485164,28.844367728559142,24.272979545229553,62.702664298775225,16.209724178174525,2181.907031192614,0,19830.899926319707
567,30.003002872223114,-90.14895977596348,70118,0,25,shingle,11.054127284668123,AE,0.782766492796852,21.373024622052924,33.18726734131893,57.825498566071715,9.005680152415717,1848.45461936756,0,9333.743617591363
568,29.94635017016818,-90.20593958147195,70125,0,21,shingle,8.462979811595604,A,0.008972184246018533,24.64403281100944,19.22988829174679,55.990266835164476,6.41328282755058,1780.8882364250942,0,6403.945306854176
569,30.02442955147101,-90.07901465741753,70118,0,26,metal,8.542097675182827,X,0.15910545505878881,30.17495924294944,34.44103490182316,30.0,10.106279020814451,1770.1394738390968,0,10587.914441084096
570,30.00365169491541,-90.06786456180417,70119,1,37,shingle,0.8673985427369297,X,0.9170791406611447,21.22281241599401,23.60275608274101,58.42422957377751,17.548368772145803,854.5728502943919,0,8408.458782656393
571,30.004011146945583,-90.11291397054542,70117,0,22,shingle,11.40773054348786,A,0.7864328443278715,10.192394965309132,23.32618559735497,76.16368431884936,10.280888285655056,1579.406015130802,0,9104.476595340257
572,29.983938003093353,-90.07617170401956,70122,1,12,shingle,11.64904983161485,X,0.019047205244444143,28.738037251703677,19.750092669083294,60.9260884385845,10.28193661484679,2625.3478992407445,0,15135.34554995647
573,30.040902822040962,-89.95112598505993,70116,1,7,metal,12.307998267903304,AE,0.8128788335693052,25.536863891772818,19.037984226113917,67.60448145545556,0.0,1615.279220605774,1,0.0
574,29.932946076021985,-89.95471904352462,70116,0,13,shingle,1.276420439562214,A,0.8637656853042965,12.592694261063663,24.846954182451334,105.00616854301649,3.595068358709282,2198.3379765453665,1,4431.310391398111
575,30.01208339662474,-90.02236730003348,70124,1,27,shingle,-9.993907646303413,X,0.8967670544016819,16.057444032762398,26.946462405828235,86.45814699596681,7.993067901313654,1977.1405075005496,0,8860.976655887016
576,29.86669460977093,-90.1991368862099,70114,0,30,shingle,14.92882533552277,A,0.6683259100167923,20.334094301794156,36.409119225119674,49.5769826160191,15.248990509025635,2881.2424668820477,1,24634.937085066314
577,30.042852568405273,-90.1043273713959,70117,0,5,shingle,11.957387757236067,X,0.40627788915371665,19.378079634136586,24.35639819761091,88.56403698788796,16.097474219106132,1686.1659841005999,0,15219.087646008888
578,30.012918225344492,-90.11769978653004,70117,0,20,shingle,20.357344641767412,X,0.7399713185958019,17.92110576359574,22.602977403325827,85.00686438312,0.037494772752612704,1526.3691896629243,0,32.089346511812636
579,29.898813301596892,-90.0595032331686,70122,0,1,shingle,2.2772411067766054,AE,0.2317775276028461,12.847183595159395,33.488103661566676,58.67698535949284,11.69900769890707,1703.810833585117,0,11176.374820614108
580,29.971732919067232,-90.05469622744805,70125,0,7,shingle,14.117835999783013,AE,0.6680721530451431,24.34440176100628,25.815083492945973,101.8131973427327,14.978887369702438,2527.241053120858,0,21225.443772203434
581,29.998925741835013,-90.09076509216393,70118,0,3,metal,7.340130282202154,X,0.37434914303910305,34.591232950788054,29.49419806629526,48.716489225130104,8.205594053995988,2157.187438755368,0,10476.339466453961
582,29.981779176872784,-90.1171931914266,70124,0,2,shingle,15.536462462578484,X,0.25672399516075994,5.2221656847070825,25.560135519887716,98.58992314283574,8.219783289907722,2307.856893060888,0,10636.525832512492
583,29.93506998937683,-90.21185165405353,70113,0,23,shingle,10.475493350370819,AE,0.2618754437289227,45.827186496012104,23.045168159449858,89.17314908123255,8.902096689012089,1946.6025381076547,0,9716.282836020499
584,29.94857831117228,-90.11398381587246,70118,0,27,tile,12.972127922822171,A,0.7952804709005429,23.548312289894028,34.32226631984727,98.11316067579034,16.629331265253413,1491.420871235704,0,13133.545214280768
585,30.00318515430277,-90.03175979485671,70115,0,19,metal,-0.5121157946869346,X,0.14923943461099243,14.046034893478042,26.91964581426347,71.24487934340033,14.88286316355362,1534.9622364084566,0,13520.595997069215
586,29.940627028515213,-90.07992937388654,70115,0,28,metal,-2.3779355044961186,X,0.3044038615408218,22.372996401469283,23.201761200005713,71.89301207569771,11.447157753165955,3363.84874138777,0,22790.076286589025
587,29.96345545248161,-89.97491587003023,70130,0,1,shingle,3.979533393026504,AE,0.7423619172577169,5.349934263997405,14.48689191778667,76.21201531354171,4.78128556011834,1707.2135399801307,0,4576.812122990209
588,29.99538176009279,-90.08845572507151,70115,0,18,shingle,2.3219975197385248,X,0.5891270986334591,15.767627543570153,35.64299563608732,49.58225945875701,7.370671940933677,1263.5319900294244,1,5221.843835663671
589,29.912453876398413,-90.1231057859814,70114,0,39,metal,12.584005411560774,X,0.7770210508897997,21.46270969035696,28.946806503322726,65.71446554514056,13.425833842545003,1706.729641850287,0,13561.809862404107
590,29.932969618465368,-90.12376923024004,70122,0,26,shingle,-0.7445771988520367,X,0.9040000452936942,5.573763102023587,26.19206432671631,91.06376345706045,10.728220527399188,2358.4081661308446,0,14186.563889957559
591,29.821491200942802,-90.18741226585787,70116,1,34,metal,22.213181259751217,AE,0.2841782211973337,22.377685960415963,20.077717673044212,58.489857870770265,9.70738944524389,2173.7173753672087,0,12488.698526931084
592,29.90073748805434,-90.02971252870556,70113,0,20,tile,13.255868756506135,A,0.09287780650549315,9.594866360096772,23.520531537405155,87.6959094122193,19.27679506664276,2557.1339095790195,0,26103.291550596598
593,29.82383540528992,-90.18081016312391,70124,0,25,shingle,5.768667311738266,X,0.3657479313400265,27.989843239761306,44.57690346595935,68.21098925424285,11.608906581334553,3567.1749806749976,1,23219.148322337718
594,29.979051385873408,-89.93989646220689,70124,1,25,metal,1.966837730696688,AE,0.7705500512275929,1.7652908581993216,29.467392461436972,75.76389177319038,13.150223216112378,2314.5861970808287,0,18014.330886799296
595,30.02742051344819,-90.13273010656677,70124,1,37,metal,13.863185191702863,AE,0.19724434619368036,31.814155788877294,33.18775071946791,74.47007921164482,11.83597022785555,2557.2887906551637,0,17914.112243113625
596,29.91197737890302,-90.11554912029268,70122,1,3,shingle,12.136472912001256,X,0.7783583128714653,34.07122163707778,29.225619414011568,63.29672413741514,15.339887662763786,1970.9931152660124,0,16952.659633547006
597,29.921678719343664,-90.11597846539436,70124,0,20,shingle,7.414423814122636,AE,0.5676446318668125,21.378291182301577,24.656108444550384,81.84059931121908,4.502270176342758,1953.2473982741708,1,4930.822437886363
598,29.819402692218713,-90.03477282574862,70115,0,12,metal,1.393460212763924,A,0.20906592129978807,15.940501700152305,6.6142087530923455,62.574327891224236,6.682069505969496,2178.6002056555726,0,8615.890702246717
599,29.97786593944117,-89.99912102484714,70118,0,8,metal,8.232974519816722,A,0.4013423057558313,26.81686791919213,27.425348070363764,84.5609784961891,21.056637948716105,2611.1231131309182,1,32540.785406266652
600,29.91367266380179,-90.01877267207671,70116,0,39,tile,-5.808745318798648,A,0.2800760350397934,15.274407352304582,24.767759300278364,111.21480897433865,6.064506601017334,2217.4402847991573,0,7121.219603038874
601,29.91659518901103,-89.93306240706275,70114,0,8,shingle,5.882229296488649,X,0.5701006864915198,3.761502722536566,23.605282647375056,95.50225697939047,5.388343688046719,2439.008968508294,1,7368.841958114948
602,29.956973700863244,-90.13852586712443,70112,0,39,metal,3.816178287719768,X,0.7575708915494312,36.9069424029085,41.41972144598496,57.55756975676383,9.742560500312369,1290.0451874571618,0,7438.573974374379
603,29.916721522020907,-89.99616340398761,70130,1,8,shingle,0.5841068142073613,A,0.24454172004073504,12.558339355390224,17.53915086230057,51.29393234723011,9.315293098578861,2299.8308837429818,0,12012.211824299991
604,29.97472768976309,-89.97340418365555,70130,1,5,shingle,3.393860744778687,AE,0.9964747292548629,21.347602717970325,26.1280845920945,53.11887335019692,10.360160622038798,2046.022354359079,0,11885.225311526752
605,29.958672067311042,-90.10680820941337,70116,0,20,shingle,4.489207267407537,AE,0.6858122358586866,7.621839958300912,31.642241298249818,65.12574987056472,7.163656056402353,1163.4056964431124,0,4673.007394275876
606,29.94857851373211,-90.03900563829289,70119,1,26,shingle,0.6145691022932738,A,0.7480918792849962,20.309334241267635,32.30599502996783,72.8098031491559,16.06091705092404,2046.18582742277,0,18426.63220779906
607,30.00456018528268,-90.01155647114588,70124,0,4,shingle,17.04588349320013,X,0.680075525016947,29.81602087331332,20.52847985885451,54.161761964743995,10.552442168417778,1269.6745244936037,0,7512.352232656676
608,29.95283225467767,-90.26287376099685,70125,0,11,shingle,2.469883108506946,X,0.3847030752541374,24.190222615490036,26.574124857332187,30.0,10.602781008319614,2016.2940865435226,0,11986.826630128444
609,29.869569794866397,-90.0833100095312,70115,0,8,metal,0.5482687945598066,A,0.6990042457328323,15.82370997384334,18.635121360803915,80.78990232385712,8.605181160314281,2107.7232789168233,0,10734.585064229774
610,30.021051180563724,-90.06508114658632,70122,0,26,shingle,10.304962647939979,AE,0.023936564427599172,5.785453584942038,36.997939994378214,78.0419562788917,8.76237582643457,1431.6213889467708,0,7033.647687879546
611,29.993487044486475,-90.11912651106461,70115,0,31,metal,1.8154116555535023,X,0.2643273198410525,21.54537355168766,31.448334256922564,67.36247507845103,0.0,2140.9684143546638,0,0.0
612,29.970239209313526,-90.17719250237658,70116,1,36,shingle,0.44228349041272086,X,0.028302612570187513,25.123265100901882,16.31099388263378,79.88023908325604,0.0,2060.924144235516,0,0.0
613,29.893251227831648,-90.15380346361847,70116,0,5,shingle,12.22046533248195,X,0.19286454710603862,18.539482583327896,41.013005606211514,70.93071058336717,7.0262025176356975,2735.0294938501124,0,10774.899634459474
614,29.90607550500334,-90.04458151032554,70113,1,12,shingle,9.79127064668354,AE,0.19214276195762714,14.93459385392536,30.59709307189578,99.83944197741893,6.424737178742548,1630.4216635245582,0,5873.349701532233
615,29.95544058558463,-90.05876306566634,70117,0,17,shingle,-0.64527421090955,AE,0.6444347284963227,5.037609456442077,6.883947278719528,68.33115938615833,6.4091644170850115,2152.3841954623176,0,7734.847639512029
616,29.986957079004384,-90.03270695230488,70117,1,36,shingle,13.194061351528715,AE,0.9103358008381247,13.834205729387891,29.502449382395906,64.63791898213339,11.437299315626596,2388.802338809577,0,15319.13553185542
617,29.863891501769782,-90.08768277305604,70122,0,16,shingle,6.679446116633808,X,0.007373933098240748,19.348771482109985,20.712343810947004,64.96980158597547,8.252460381110481,2025.8522436242351,0,9373.931397720902
618,30.08364937447364,-90.08895455527475,70122,1,8,metal,1.878580127436991,X,0.40464505345238067,19.457193422195562,32.068729919361246,74.51218402167682,13.946783379167663,2691.41116268101,0,22215.99437507948
619,29.913929185872878,-90.07623170768612,70122,0,22,shingle,0.25242341709238936,X,0.4442357300301706,11.889910387444031,11.107652145514752,50.32502333925541,11.100744224918982,2145.49924324859,0,13353.989113907348
620,29.98252052603186,-89.99706091866294,70119,1,8,shingle,13.99575758043424,A,0.557271095358166,32.32610373273537,29.794443874223575,52.2369518122206,9.811673397299732,2239.269574749528,0,12319.12944813464
621,29.965040210134987,-90.06464874438548,70114,0,38,shingle,7.151131377791183,X,0.4773440303500539,15.955176799319261,15.681126582469494,53.01536879077484,16.399510017813487,1970.5086586235918,0,18119.231596421156
622,30.047603590635138,-89.9698169423888,70115,0,5,metal,13.068496044408636,X,0.5803932488233903,15.052337689201998,29.872216004858377,101.6819894377378,19.15712073923085,1216.1990100246926,1,13789.436965870134
623,29.910437689140235,-90.22766874883348,70116,1,3,shingle,8.100419253774835,A,0.7325647260163443,15.973865012842413,29.66499394079563,74.47266307640909,6.6356574831967885,1399.0711949521112,0,5205.402686884085
624,29.89761103306556,-90.09194774082596,70124,1,33,shingle,6.043125129406565,X,0.5054057864508354,22.407465290195205,35.34491633718316,80.32757816718372,0.4377262083576685,2172.943947205396,0,533.3123365515086
625,29.920346976873756,-89.86425318176357,70122,0,6,shingle,2.6649516017809365,A,0.3130633827421577,11.651833617978118,26.34235765416682,61.75072233122607,9.616159463598946,1811.894783451693,0,9769.339163021608
626,29.863011192240545,-90.13081540714175,70114,0,33,shingle,6.073004576998261,X,0.6317550113219715,14.653123594459029,34.67186975139571,90.65515216972656,5.975667450656044,2160.5575893537007,0,7239.070792265905
627,30.043074890069892,-90.19008077225689,70130,0,15,shingle,8.385747567420708,X,0.9736188829177241,16.16818821258527,41.31892838242146,56.289791816508796,12.71819569817712,1722.5992152881424,0,12284.014048304814
628,30.008632090058573,-90.13263585788606,70115,1,38,shingle,4.216238507575623,X,0.7106611906835852,12.66266096170114,27.651624023055415,68.40105517069325,12.546422883423656,2015.4928358470272,0,14178.547302552579
629,29.94752439126473,-90.11705154644832,70113,0,4,shingle,5.862470622088633,A,0.38984255892685515,34.3348052722828,31.00912547567429,78.3992935847474,15.059047001599275,2573.0620780047902,0,21725.926655535324
630,29.91786675661742,-90.05978491086084,70116,0,19,shingle,0.2373742109037913,X,0.6560564453276069,21.46028279680175,24.002219753485193,77.24132085822976,11.715336681743349,1819.5631891022715,1,11952.327166224088
631,30.03307720553791,-90.0345107800712,70119,1,39,shingle,2.6944140408426316,A,0.3539654298434365,11.678438726993848,27.29219726171827,78.71669119536402,11.785519544141614,2895.2723616529897,0,19132.367444472355
632,30.02328914641288,-90.19006696515194,70119,0,7,shingle,11.555704023053401,X,0.9638879736962922,31.72144013797444,29.454013099891636,50.45267064298524,17.750747961469244,2448.2063223676373,0,24366.616541543353
633,29.902559286522088,-90.1357160927672,70112,0,19,shingle,3.8932335804375136,A,0.9125569534852483,4.44786144037581,15.64532033814136,44.41766739861927,8.8077943127484,1752.1300546120422,0,8652.94731370734
634,29.991962999439938,-89.99456393197788,70116,0,31,shingle,11.111586249492913,X,0.4972109280180309,23.285383240250567,22.27380163677798,56.40062360719932,10.045468245606447,1686.7565676542872,0,9500.646323202896
635,29.96132620284383,-90.10950832304226,70113,0,32,shingle,5.027014912651683,AE,0.4002973561881019,11.945621266816138,29.18073275943423,37.81821476595107,8.79330534972356,2215.5657613567246,0,10923.63940910477
636,29.896144831951993,-90.22616679083764,70122,1,10,shingle,7.705223486884977,A,0.25953474803499377,29.01333591093487,23.9101562728195,82.62682653215644,7.247963125610984,2433.6168702382465,0,9890.055724653055
637,29.952286520949414,-90.01253531334594,70118,1,21,shingle,4.993257076802819,X,0.20290776141714228,28.95553406187065,30.113868359741208,69.7005597819321,17.952560164876303,2281.7190627733994,0,22967.785191247036
638,29.958763181194424,-90.13923309849801,70122,0,26,shingle,2.2482118262896673,AE,0.8010354257129876,20.094455441855505,31.78604948065049,85.29192403302514,6.447911235331036,1686.8618735918321,0,6098.585666162257
639,30.012413163264917,-90.02902765529863,70119,0,37,tile,7.694265274300685,X,0.8439800974042915,18.88182961505194,16.007224357020306,87.5240710102097,9.511019203099648,1985.7627653834395,0,10001.413748504478
640,29.98047530441023,-90.04449939898971,70117,0,12,metal,6.598609851829621,A,0.27948511063432924,26.373768669726115,24.671542052611816,30.0,9.579352430916675,2403.2606607298558,0,13625.38181254559
641,29.86637293796789,-90.12439283640721,70116,1,2,metal,17.338958810760346,A,0.17999242038931074,20.893714504217353,30.284476499545306,49.27755037907246,8.465880042141883,1816.7724872733372,0,9102.995054451761
642,29.91105407493285,-90.1431507773987,70113,1,17,shingle,3.7762788924179005,A,0.8185510271306841,13.220185487819219,37.62145671280124,83.94569392746925,4.220879836088983,2478.56563201695,0,5865.890720606977
643,29.96331371009878,-90.14818770568618,70116,0,25,shingle,-11.235856268659333,AE,0.4508650204003326,16.026178867252966,25.233405815073837,94.93986660326367,13.225972147102189,1647.1323267522832,0,12214.808163075051
644,29.87062421629556,-90.09171435494997,70124,0,8,shingle,12.51642768277701,A,0.9365560801142819,26.35812775747005,24.728908323195082,62.2786298314723,7.008529157737236,1703.6122135465553,0,6694.654759496734
645,30.01586291022552,-90.2433784364912,70117,1,13,shingle,10.32251837793729,A,0.152656243956117,6.936052955934022,32.59788004553913,58.512502212234054,15.217180437636756,2192.760645644974,0,18709.232608824856
646,29.904600039243565,-90.12102577347717,70130,0,21,shingle,19.109299317320083,AE,0.9092662385920309,11.939542304999907,11.393469357877873,64.86992025897531,4.338674315348849,2198.318235696639,0,5347.837095867129
647,29.90125722670367,-90.11233074945213,70119,1,22,shingle,11.751678895645913,X,0.36358603098005526,13.96369215553862,22.747759049341358,69.92835355274283,1.3480435905844317,2498.5750521079135,0,1888.5430590286235
648,29.932809921741555,-90.07444454112553,70124,0,20,shingle,6.623106408570999,X,0.06694469185897589,21.902288010056104,15.465266604264645,74.6993753878377,12.448735102071032,1484.236439167686,0,10359.978912004253
649,29.89019948068521,-90.07503010295436,70119,0,30,shingle,-4.356405803325247,X,0.5268808880197258,15.943711687978324,30.908405860875195,83.02814064690779,11.532286736292889,2099.6761842224264,1,13576.82782096515
650,29.898214410324172,-90.11204895281658,70117,1,3,shingle,5.065872652175726,X,0.5731921079005758,25.66971797764215,31.14888759555993,53.00223156254947,8.211226619338575,1379.390602138813,0,6350.762287400228
651,30.065976620512068,-90.0098317564284,70117,0,36,metal,13.109288359022692,X,0.7939314554208999,28.37397631309144,29.092099332722412,39.78670296546073,13.466019670229104,2648.757803665386,0,21110.238780309028
652,29.976020777116148,-89.9815425956301,70117,0,5,shingle,1.8154664661386484,X,0.34705456165601667,14.441222601032553,34.754984538428516,58.37018982106993,11.649377707595889,2064.4481726826994,1,13484.575127513603
653,29.995029874038142,-90.06713995932905,70118,1,11,shingle,12.865836374462766,A,0.10790666208130317,20.053586902701376,23.687031228934032,129.02083348812113,4.968485533507793,1263.634323604289,1,3520.2702038237467
654,29.9131799512086,-90.06533519985125,70130,1,33,metal,16.53889469981585,X,0.7741258456837007,17.977281072029967,12.259272945454814,87.88859480792138,8.138960331052381,1914.7974330845482,1,9223.662858074147
655,29.910491614340483,-90.13958707559371,70119,1,3,metal,10.668771326575762,AE,0.19729191258126622,22.665987231987344,28.9808243134116,41.76475573615173,17.766355774631812,2448.2040203871743,0,25742.90852242357
656,29.875343701398588,-90.0458273612424,70124,0,22,shingle,4.85127191664482,AE,0.7996533098172589,22.984576803469015,25.81705936488278,99.91676854478598,15.367450570719615,1633.0368225056586,1,14071.110012866626
657,29.929282945684275,-90.05885503022496,70116,1,27,shingle,4.132685796892828,AE,0.9615683432472343,20.930419594124825,31.14190098340997,90.00108314891942,0.0,2804.286229006733,0,0.0
658,29.99508421844474,-89.92855795309151,70124,0,31,shingle,11.026093087026423,X,0.7003569415225467,14.815324502733564,36.27077084593605,90.71544057129313,10.31106811111507,2208.9140995117673,0,12770.651074346384
659,30.03203151805451,-90.11636312333758,70115,1,17,metal,15.999332547382656,X,0.40078721469842005,13.760785732609289,21.666497902920433,72.54254193092854,11.957233823531672,2044.4275450676737,0,14468.186474723914
660,29.85964833520315,-90.07165589955295,70113,1,34,shingle,16.74602940054631,X,0.24969472241747726,26.148055203796893,24.6863299350587,111.95824811263735,14.212254374059938,1522.2281771614407,0,12130.348684589211
661,29.81724437250475,-90.09845980272586,70112,0,21,metal,8.666615787407586,X,0.08484456182897371,38.51027162651208,26.706632715716925,73.46841325017326,12.946237955322545,2196.5781250238624,0,16830.688858192872
662,30.004270616287393,-90.1452473260325,70116,0,36,shingle,16.239526202734545,A,0.5151241822257699,26.066787539461444,36.01464754006194,125.71028862099487,4.244750619924934,2054.444275775199,0,4889.6424459201235
663,29.91085995547845,-90.0673119392714,70114,1,16,shingle,5.969098956289793,X,0.9409226852573778,22.121216052571928,24.072348446469686,92.53974381423903,5.968663556483572,2802.1014246503382,0,9377.595727191874
664,29.97545114351702,-90.07967327190534,70117,0,28,shingle,4.265841947487722,X,0.4107074948793348,29.52868405705422,27.770462431496515,61.791475655816186,4.304191428416358,1266.2144776934765,0,3055.8315414489734
665,29.991577053352053,-89.90840069586707,70119,0,21,shingle,5.552613016282372,X,0.2266350576435432,7.079655026355573,19.538316650079686,62.55845750099063,12.327245525087054,1497.4726785562052,0,10350.36128973935
666,30.020430785810763,-90.2745403508129,70116,0,23,shingle,2.449602705244013,AE,0.2539988672221605,31.22421446668467,15.301127537427176,62.47753694254591,13.949771610173414,1946.3182403256592,0,15223.394649077514
667,29.937756311819278,-89.91510490419772,70122,0,34,shingle,4.068799318108434,X,0.1588130450316798,27.612351947329916,36.36847426873655,64.7760033337915,11.82651573169896,2251.5598825220495,0,14930.380363905253
668,29.960207950716693,-90.10473678798577,70115,1,13,shingle,3.5426231496688247,A,0.8936600704438891,21.11980155030382,28.99914456506093,96.98487571287176,1.893033876257494,1671.2395746431007,1,1773.8939520703698
669,29.894193148150457,-90.08270943984049,70122,0,36,metal,4.703765345890796,AE,0.14189829441898594,10.353257222889956,8.495890417840986,60.17207990939194,6.8553938482675285,2205.478371208305,1,8948.430418784583
670,29.897137312026167,-90.16926865873873,70117,0,24,shingle,3.077014335239151,AE,0.425531803886287,20.7334459053174,34.492576565949555,64.54026745779362,10.308044835161722,2216.296338448926,0,12809.573911269636
671,29.93626734430395,-90.12268965803723,70122,0,18,shingle,11.380564378409897,AE,0.9709532184936225,28.332799236572484,21.653724989669463,94.53492881437637,10.17428251068577,2306.1619166109194,0,13156.00847878956
672,29.857305331910066,-90.16319842809898,70116,0,2,tile,10.475497354899469,A,0.856688659730525,15.494407038248271,21.04005808795572,48.519554443410534,8.995912514735636,2785.0975548051133,0,13267.607270179782
673,29.839020560109876,-89.98705902163361,70125,0,36,shingle,5.245438402348506,X,0.15214371623750655,23.71469860490446,21.983711567983814,42.097399158698636,9.12836270537208,2336.727239644934,0,11960.007866371945
674,29.928077100579806,-89.99708784469118,70125,1,13,shingle,12.025577651301678,A,0.36104647051910654,22.633533354566275,18.106345861914384,56.42201612717126,8.136955295379764,2548.363780491648,0,11626.631554117042
675,30.008565116054978,-90.05939975975593,70112,0,21,shingle,5.919826857663827,A,0.40103519117682895,24.236780946783263,26.279286773470986,52.186247668236966,12.542717523418203,1844.6398296004995,1,12972.801693890786
676,29.980443258292112,-90.05526131064693,70130,1,31,shingle,-4.684146259237904,X,0.6582917968645075,22.304263355724938,4.349809051456791,63.10198677043144,12.0199965000088,1453.004854347957,0,9792.689006989243
677,30.048361221311275,-90.09525511876734,70117,0,7,metal,12.073827025083478,A,0.00018418820772370115,21.185738000054126,31.932705567740086,88.49603642672491,6.561346737265031,1731.2236962548493,0,6722.91822508878
678,29.923861390689392,-90.08163911500988,70114,1,34,metal,0.7545556130174198,A,0.8571485509570294,27.7876067271947,26.94206307162744,57.2796032591401,12.463535604268914,2429.683885994027,0,17922.668991418337
679,29.96214901921292,-90.07470946273759,70117,1,38,shingle,11.25955833320632,X,0.6375715456578909,13.945612679256042,27.05786543108791,41.437611728601084,9.167003845460211,1764.189441890866,0,9067.826214821522
680,30.008756808101708,-89.95454063698139,70119,0,28,shingle,2.6798957923129185,A,0.48983022573238744,25.936126191720177,20.274976085121832,82.23069535053143,19.19509135460058,2190.965182387574,0,23580.674068961493
681,30.012964823011067,-90.05901839280902,70119,0,7,shingle,6.494486816059054,AE,0.589825677680934,23.90031886477123,25.244092673520743,81.89821781291973,6.594241727645478,1516.2223060387535,1,5606.0672188450635
682,29.905318727898212,-90.00766859688902,70119,0,38,metal,7.791735005949459,A,0.7989164951281315,12.527433461092674,20.099983587744497,81.74212522655073,10.429139338959317,1407.197072641777,0,8685.9043958382
683,29.954008093891275,-90.03815591340988,70114,0,35,shingle,7.832064261310064,A,0.48558349397075695,17.65343407625488,30.82703991226034,86.54730444070813,8.422185345153817,1783.8125741137087,1,8423.73258739703
684,29.95594748599172,-90.11390046879151,70114,0,5,shingle,9.349461656666726,AE,0.720244887417369,28.966880570454475,31.175263286382943,94.74575284188184,1.1588592501235553,1963.0133072649774,1,1275.5118316646729
685,29.90874369300882,-90.05996056764289,70124,0,7,shingle,6.257431294722211,X,0.29971215518931793,8.549651795359473,28.19076668242296,84.82578120289718,10.857620141482563,2534.7066233424375,0,15430.958361537625
686,29.938546938267606,-90.11684967184163,70119,0,1,shingle,4.556580950436613,X,0.9044289702937618,10.581041426597583,20.566401053950447,66.4201455454755,12.292936427106428,1890.3476865591954,1,13029.503950915143
687,29.919005351943323,-90.16285918519466,70117,0,16,shingle,11.707781799199186,A,0.9661901790974645,21.642151304598315,26.98907544398381,47.14468740361142,12.863468582668194,2013.6240624660081,0,14523.357857213654
688,29.89660163965408,-90.06036774611647,70112,1,31,shingle,13.850388840847124,AE,0.9493492017744929,15.744612382585526,22.53933999268329,68.37812085380313,10.704208985878825,1469.528653504166,1,8819.890517266087
689,29.95506615662996,-90.04676860294786,70124,0,10,shingle,2.7693754910738315,X,0.6421940818352209,20.223732512867304,30.904154996077363,62.250430273228446,14.540876538223994,2296.2104743209375,0,18721.16352632042
690,29.927875847971343,-90.08642967068006,70130,0,34,shingle,1.332613008265417,A,0.7090827691729948,12.366653695271694,23.87976608797131,71.29016691670567,6.774043146835984,2531.0467008658534,0,9613.436746351237
691,30.001237180214982,-90.20222266368604,70125,0,37,shingle,-1.852204983323464,AE,0.7799409318996123,10.67679349292607,22.220147516018944,66.74878918469507,9.345055561370119,2181.6787316838977,1,11431.50055647674
692,29.97299908466739,-89.93163278816127,70114,0,1,shingle,13.735174395199792,AE,0.9138815684338143,22.41202691057559,34.784965666252376,83.81846258441385,13.315356705654606,1172.1482843167205,0,8751.165910617303
693,29.96632688899445,-90.170978638782,70115,0,19,shingle,8.869566138282888,X,0.08238430106045647,22.619015027641893,21.4381730516373,80.02179112823919,8.708209063741961,2251.4633006125223,0,10993.203696987515
694,29.963798724101224,-90.1802197861073,70112,0,33,shingle,4.021634648013091,A,0.5657046357395404,9.275774377056058,25.364634055624936,67.20727681730925,16.701506712952636,1362.412587319809,1,12758.360104923513
